[0.000000] (-) TimerEvent: {}
[0.000186] (pymoveit2) JobQueued: {'identifier': 'pymoveit2', 'dependencies': OrderedDict()}
[0.000208] (ur_description) JobQueued: {'identifier': 'ur_description', 'dependencies': OrderedDict()}
[0.044097] (ur_description) CommandEnded: {'returncode': 0}
[0.045037] (ur_description) JobProgress: {'identifier': 'ur_description', 'progress': 'install'}
[0.047640] (pymoveit2) StdoutLine: {'line': b'Built target ament_cmake_python_symlink_pymoveit2\n'}
[0.050735] (ur_description) Command: {'cmd': ['/usr/bin/cmake', '--install', '/home/ashmu/ros2_ws/build/ur_description'], 'cwd': '/home/ashmu/ros2_ws/build/ur_description', 'env': OrderedDict([('LESSOPEN', '| /usr/bin/lesspipe %s'), ('LANGUAGE', 'en_AU:en'), ('USER', 'ashmu'), ('XDG_SESSION_TYPE', 'wayland'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/opt/ros/iron/opt/rviz_ogre_vendor/lib:/opt/ros/iron/lib/x86_64-linux-gnu:/opt/ros/iron/lib:/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/home/ashmu'), ('OLDPWD', '/home/ashmu/ros2_ws/src'), ('DESKTOP_SESSION', 'ubuntu'), ('ROS_PYTHON_VERSION', '3'), ('GNOME_SHELL_SESSION_MODE', 'ubuntu'), ('GTK_MODULES', 'gail:atk-bridge'), ('SYSTEMD_EXEC_PID', '1288'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1000/bus'), ('COLORTERM', 'truecolor'), ('IM_CONFIG_PHASE', '1'), ('WAYLAND_DISPLAY', 'wayland-0'), ('COLCON_PREFIX_PATH', '/home/ashmu/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('LOGNAME', 'ashmu'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('XDG_SESSION_CLASS', 'user'), ('USERNAME', 'ashmu'), ('TERM', 'xterm-256color'), ('GNOME_DESKTOP_SESSION_ID', 'this-is-deprecated'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/home/ashmu/QtCreator/latest/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/snap/bin'), ('SESSION_MANAGER', 'local/ashlaptop:@/tmp/.ICE-unix/1248,unix/ashlaptop:/tmp/.ICE-unix/1248'), ('XDG_MENU_PREFIX', 'gnome-'), ('GNOME_TERMINAL_SCREEN', '/org/gnome/Terminal/screen/2d1f5d72_66be_4ce0_868a_38ffd0b5aa7e'), ('GNOME_SETUP_DISPLAY', ':1'), ('XDG_RUNTIME_DIR', '/run/user/1000'), ('DISPLAY', ':0'), ('LANG', 'en_US.UTF-8'), ('XDG_CURRENT_DESKTOP', 'ubuntu:GNOME'), ('XMODIFIERS', '@im=ibus'), ('XDG_SESSION_DESKTOP', 'ubuntu'), ('XAUTHORITY', '/run/user/1000/.mutter-Xwaylandauth.U2RH42'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('GNOME_TERMINAL_SERVICE', ':1.153'), ('SSH_AGENT_LAUNCHER', 'gnome-keyring'), ('SSH_AUTH_SOCK', '/run/user/1000/keyring/ssh'), ('AMENT_PREFIX_PATH', '/home/ashmu/ros2_ws/install/ur_description:/home/ashmu/ros2_ws/install/ur_simulation_gazebo:/home/ashmu/ros2_ws/install/ur3e_motionresponse:/home/ashmu/ros2_ws/install/ur3e_motion:/home/ashmu/ros2_ws/install/ur3e_control_package:/home/ashmu/ros2_ws/install/pymoveit2:/home/ashmu/ros2_ws/install/py_pubsub:/opt/ros/iron:/opt/ros/humble'), ('SHELL', '/bin/bash'), ('QT_ACCESSIBILITY', '1'), ('GDMSESSION', 'ubuntu'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('ROS_AUTOMATIC_DISCOVERY_RANGE', 'SUBNET'), ('QT_IM_MODULE', 'ibus'), ('PWD', '/home/ashmu/ros2_ws/build/ur_description'), ('LC_ALL', 'en_US.UTF-8'), ('XDG_CONFIG_DIRS', '/etc/xdg/xdg-ubuntu:/etc/xdg'), ('XDG_DATA_DIRS', '/usr/share/ubuntu:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop'), ('PYTHONPATH', '/home/ashmu/ros2_ws/build/ur3e_control_package:/home/ashmu/ros2_ws/install/pymoveit2/local/lib/python3.10/dist-packages:/home/ashmu/ros2_ws/install/ur3e_motionresponse/lib/python3.10/site-packages:/home/ashmu/ros2_ws/install/ur3e_motion/lib/python3.10/site-packages:/home/ashmu/ros2_ws/install/ur3e_control_package/lib/python3.10/site-packages:/home/ashmu/ros2_ws/install/pymoveit2/lib/python3.10/site-packages:/home/ashmu/ros2_ws/install/py_pubsub/lib/python3.10/site-packages:/opt/ros/iron/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('VTE_VERSION', '6800'), ('CMAKE_PREFIX_PATH', '/home/ashmu/ros2_ws/install/ur_description:/home/ashmu/ros2_ws/install/ur_simulation_gazebo:/home/ashmu/ros2_ws/install/pymoveit2:/home/ashmu/ros2_ws/install/ur3e_motionresponse:/home/ashmu/ros2_ws/install/ur3e_motion:/home/ashmu/ros2_ws/install/ur3e_control_package:/home/ashmu/ros2_ws/install/py_pubsub:/opt/ros/iron:/opt/ros/humble')]), 'shell': False}
[0.057440] (ur_description) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[0.057897] (ur_description) StdoutLine: {'line': b'-- Execute custom install script\n'}
[0.058694] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/initial_positions.yaml\n'}
[0.058822] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur10/default_kinematics.yaml\n'}
[0.058956] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur10/joint_limits.yaml\n'}
[0.059076] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur10/physical_parameters.yaml\n'}
[0.059193] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur10/visual_parameters.yaml\n'}
[0.059300] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur10e/default_kinematics.yaml\n'}
[0.059412] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur10e/joint_limits.yaml\n'}
[0.059523] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur10e/physical_parameters.yaml\n'}
[0.059634] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur10e/visual_parameters.yaml\n'}
[0.059740] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur12e/default_kinematics.yaml\n'}
[0.059847] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur12e/joint_limits.yaml\n'}
[0.059953] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur12e/physical_parameters.yaml\n'}
[0.060058] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur12e/visual_parameters.yaml\n'}
[0.060162] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur16e/default_kinematics.yaml\n'}
[0.060269] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur16e/joint_limits.yaml\n'}
[0.060379] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur16e/physical_parameters.yaml\n'}
[0.060483] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur16e/visual_parameters.yaml\n'}
[0.060601] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur20/default_kinematics.yaml\n'}
[0.060708] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur20/joint_limits.yaml\n'}
[0.060814] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur20/physical_parameters.yaml\n'}
[0.060921] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /home/ashmu/ros2_ws/install/ur_description/share/ur_description/config/ur20/visual_parameters.yaml\n'}
